Unnamed: 0,Last modified: 2012-03-13,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
CCE-11664-0,"The ""Do not allow font smoothing"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Remote Session Environment\Do not allow font smoothing
HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-12159-0,"The ""Do not allow local administrators to customize permissions"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Security\Do not allow local administrators to customize permissions
HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11623-6,"The ""Do not allow LPT port redirection"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Device and Resource Redirection\Do not allow LPT port redirection
HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-12170-7,"The ""Do not allow manual configuration of discovered targets"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\iSCSI\iSCSI Target Discovery\Do not allow manual configuration of discovered targets
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\iSCSI",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11852-1,"The ""Do not allow manual configuration of iSNS servers"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\iSCSI\iSCSI Target Discovery\Do not allow manual configuration of iSNS servers
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\iSCSI",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-12045-1,"The ""Do not allow manual configuration of target portals"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\iSCSI\iSCSI Target Discovery\Do not allow manual configuration of target portals
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\iSCSI",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11316-7,"The ""Do not allow non-Enhanced Storage removable devices"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Enhanced Storage Access\Do not allow non-Enhanced Storage removable devices
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\EnhancedStorageDevices",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-12040-2,"The ""Do not allow password authentication of Enhanced Storage devices"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Enhanced Storage Access\Do not allow password authentication of Enhanced Storage devices
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\EnhancedStorageDevices",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11905-7,"The ""Do not allow passwords to be saved"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Remote Desktop Services\Remote Desktop Connection Client\Do not allow passwords to be saved
HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11531-1,"The ""Do not allow printing to Journal Note Writer"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Tablet PC\Accessories\Do not allow printing to Journal Note Writer
HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\TabletPC",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11232-6,"The ""Do not allow sessions without mutual CHAP"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\iSCSI\iSCSI Security\Do not allow sessions without mutual CHAP
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\iSCSI",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11486-8,"The ""Do not allow sessions without one way CHAP"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\iSCSI\iSCSI Security\Do not allow sessions without one way CHAP
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\iSCSI",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11517-0,"The ""Do not allow smart card device redirection"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Device and Resource Redirection\Do not allow smart card device redirection
HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11390-2,"The ""Do not allow Snipping Tool to run"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Tablet PC\Accessories\Do not allow Snipping Tool to run
HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\TabletPC",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11387-8,"The ""Do not allow Sound Recorder to run"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Sound Recorder\Do not allow Sound Recorder to run
HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\SoundRecorder",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11128-6,"The ""Do not allow supported Plug and Play device redirection"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Device and Resource Redirection\Do not allow supported Plug and Play device redirection
HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11991-7,"The ""Do not allow the BITS client to use Windows Branch Cache"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Network\Background Intelligent Transfer Service (BITS)\Do not allow the BITS client to use Windows Branch Cache
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\BITS",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11353-0,"The ""Do not allow the computer to act as a BITS Peercaching client"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Network\Background Intelligent Transfer Service (BITS)\Do not allow the computer to act as a BITS Peercaching client
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\BITS",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11870-3,"The ""Do not allow the computer to act as a BITS Peercaching server"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Network\Background Intelligent Transfer Service (BITS)\Do not allow the computer to act as a BITS Peercaching server
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\BITS",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10861-3,"The ""Do not allow window animations"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Desktop Window Manager\Do not allow window animations
HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows\DWM",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11342-3,"The ""Do not allow Windows Journal to be run"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Tablet PC\Accessories\Do not allow Windows Journal to be run
HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\TabletPC",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-12192-1,"The ""Do not allow Windows Media Center to run"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Media Center\Do not allow Windows Media Center to run
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\WindowsMediaCenter",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10872-0,"The ""Do not allow Windows Messenger to be run"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Messenger\Do not allow Windows Messenger to be run
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Messenger\Client",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11794-5,"The ""Do not automatically encrypt files moved to encrypted folders"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Do not automatically encrypt files moved to encrypted folders
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10773-0,"The ""Do not automatically start Windows Messenger initially"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Messenger\Do not automatically start Windows Messenger initially
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Messenger\Client",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11172-4,"The ""Do not check for user ownership of Roaming Profile Folders"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\User Profiles\Do not check for user ownership of Roaming Profile Folders
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\System",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-12046-9,"The ""Do not delete temp folder upon exit"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Temporary folders\Do not delete temp folder upon exit
HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11898-4,"The ""Do not detect slow network connections"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\User Profiles\Do not detect slow network connections
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\System",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10819-1,"The ""Do not display Initial Configuration Tasks window automatically at logon"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Server Manager\Do not display Initial Configuration Tasks window automatically at logon
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Server\InitialConfigurationTasks",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10299-6,"The ""Do not display 'Install Updates and Shut Down' option in Shut Down Windows dialog box"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Update\Do not display 'Install Updates and Shut Down' option in Shut Down Windows dialog box
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\WindowsUpdate\AU",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11872-9,"The ""Do not display Manage Your Server page at logon"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Do not display Manage Your Server page at logon
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\CurrentVersion\MYS",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11282-1,"The ""Do not display Server Manager automatically at logon"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Server Manager\Do not display Server Manager automatically at logon
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Server\ServerManager",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11603-8,"The ""Do not forcefully unload the users registry at user logoff"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\User Profiles\Do not forcefully unload the users registry at user logoff
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\System",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10837-3,"The ""Do not log users on with temporary profiles"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\User Profiles\Do not log users on with temporary profiles
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\System",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10320-0,"The ""Do not process incoming mailslot messages used for domain controller location based on NetBIOS domain names"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Net Logon\DC Locator DNS Records\Do not process incoming mailslot messages used for domain controller location based on NetBIOS domain names
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Netlogon\Parameters",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11245-8,"The ""Do not process the legacy run list"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Logon\Do not process the legacy run list
HKEY_LOCAL_MACHINE\",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11992-5,"The ""Do not process the run once list"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Logon\Do not process the run once list
HKEY_LOCAL_MACHINE\",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-12274-7,"The ""Do not send a Windows error report when a generic driver is installed on a device"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Device Installation\Do not send a Windows error report when a generic driver is installed on a device
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\DeviceInstall\Settings",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11584-0,"The ""Do not send additional data"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Error Reporting\Do not send additional data
HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows\Windows Error Reporting",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10572-6,"The ""Do not set default client printer to be default printer in a session"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Printer Redirection\Do not set default client printer to be default printer in a session
HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11596-4,"The ""Do Not Show First Use Dialog Boxes"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Media Player\Do Not Show First Use Dialog Boxes
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\WindowsMediaPlayer",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10355-6,"The ""Do not show the ""local access only"" network icon"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Network\Network Connections\Do not show the ""local access only"" network icon
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Network Connections",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10806-8,"The ""Do not turn off system power after a Windows system shutdown has occurred."" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Do not turn off system power after a Windows system shutdown has occurred.
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11178-1,"The ""Do not use Remote Desktop Session Host server IP address when virtual IP address is not available"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Application Compatibility\Do not use Remote Desktop Session Host server IP address when virtual IP address is not available
HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services\TSAppSrv\VirtualIP",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10669-0,"The ""Do not use temporary folders per session"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Temporary folders\Do not use temporary folders per session
HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11849-7,"The ""Domain Controller Address Type Returned"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Net Logon\DC Locator DNS Records\Domain Controller Address Type Returned
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Netlogon\Parameters",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10842-3,"The ""Domain Location Determination URL"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Network\Network Connectivity Status Indicator\Domain Location Determination URL
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\NetworkConnectivityStatusIndicator\CorporateConnectivity",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11913-1,"The ""Don't set the always do this checkbox"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\AutoPlay Policies\Don't set the always do this checkbox
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11217-7,"The ""Download missing COM components"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Download missing COM components
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\App Management",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11318-3,"The ""Dynamic Registration of the DC Locator DNS Records"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Net Logon\DC Locator DNS Records\Dynamic Registration of the DC Locator DNS Records
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Netlogon\Parameters",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11209-4,"The ""Dynamic Update"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Network\DNS Client\Dynamic Update
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\DNSClient",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11058-5,"The ""EFS recovery policy processing"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Group Policy\EFS recovery policy processing
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Group Policy\{B1BE8D72-6EAC-11D2-A4EA-00C04F79F83A}",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11917-2,"The ""Enable client-side targeting"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Update\Enable client-side targeting
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\WindowsUpdate",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11198-9,"The ""Enable disk quotas"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Disk Quotas\Enable disk quotas
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\DiskQuota",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10568-4,"The ""Enable NTFS pagefile encryption"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Filesystem\NTFS\Enable NTFS pagefile encryption
HKEY_LOCAL_MACHINE\System\CurrentControlSet\Policies",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11261-5,"The ""Enable Persistent Time Stamp"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Enable Persistent Time Stamp
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Reliability",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11369-6,"The ""Enable Transparent Caching"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Network\Offline Files\Enable Transparent Caching
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\NetCache",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10906-6,"The ""Enable user control over installs"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Installer\Enable user control over installs
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10866-2,"The ""Enable user to browse for source while elevated"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Installer\Enable user to browse for source while elevated
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-10965-2,"The ""Enable user to patch elevated products"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Installer\Enable user to patch elevated products
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11844-8,"The ""Enable user to use media source while elevated"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\Windows Components\Windows Installer\Enable user to use media source while elevated
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
CCE-11057-7,"The ""Enable Windows NTP Client"" machine setting should be configured correctly.",enabled/disabled,"Computer Configuration\Administrative Templates\System\Windows Time Service\Time Providers\Enable Windows NTP Client
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\W32time\TimeProviders\NtpClient",,"Microsoft Tool: Security Compliance Manager (SCM)
Microsoft Baseline: Windows Server 2008 R2
SCM URL: http://go.microsoft.com/fwlink/?LinkId=113940"
