Unnamed: 0,Last modified: 2011-10-07,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
CCE-3604-6,The /etc/anacrontab file should be owned by the appropriate group.,group,via chown,,"Section: 3.4.2, Value: root",,CCE-U-202
CCE-4106-1,File permissions for /etc/cron.hourly should be set correctly.,permissions,via chmod,,"Section: 3.4.2, Value: 700",,CCE-U-200
CCE-3983-4,The /etc/cron.hourly file should be owned by the appropriate user.,user,via chown,,"Section: 3.4.2, Value: root",,CCE-U-201
CCE-3626-9,The /etc/crontab file should be owned by the appropriate group.,group,via chown,,"Section: 3.4.2, Value: root",,CCE-U-202
CCE-4022-0,The /etc/cron.daily file should be owned by the appropriate user.,user,via chown,,"Section: 3.4.2, Value: root",,CCE-U-201
CCE-4304-2,File permissions for /etc/anacrontab should be set correctly.,permissions,via chmod,,"Section: 3.4.2, Value: 600",,CCE-U-200
CCE-4203-6,File permissions for /etc/cron.weekly should be set correctly.,permissions,via chmod,,"Section: 3.4.2, Value: 700",,CCE-U-200
CCE-4251-5,File permissions for /etc/cron.monthly should be set correctly.,permissions,via chmod,,"Section: 3.4.2, Value: 700",,CCE-U-200
CCE-3481-9,The /etc/cron.daily file should be owned by the appropriate group.,group,via chown,,"Section: 3.4.2, Value: root",,CCE-U-202
CCE-4250-7,File permissions for /etc/cron.d should be set correctly.,permissions,via chmod,,"Section: 3.4.2, Value: 700",,CCE-U-200
CCE-4268-9,The sshd service should be enabled or disabled as appropriate.,enabled / disabled,via chkconfig,,"Section: 3.5.1.1, Value: disabled",,CCE-U-203
CCE-4272-1,SSH should be installed or uninstalled as appropriate,installed / uninstalled,via yum,,"Section: 3.5.1.1, Value: uninstalled",,
CCE-4295-2,Inbound connections to the ssh port should be allowed or denied as appropriate,allow / deny,/etc/sysconfig/iptables,,"Section: 3.5.1.2, Value: disabled",,
CCE-4325-7,SSH version 1 protocol support should be enabled or disabled as appropriate.,permitted / not permitted,via /etc/ssh/sshd_config,,"Section: 3.5.2.1, Value: not permitted",,CCE-U-132
CCE-3845-5,The SSH idle timout interval should be set to an appropriate value,integer (seconds),via /etc/ssh/sshd_config,,"Section: 3.5.2.3, Value: no suggestion",,
CCE-4475-0,Emulation of the rsh command through the ssh server should be enabled or disabled as appropriate,enabled / disabled,via /etc/ssh/sshd_config,,"Section: 3.5.2.4, Value: disabled",,
CCE-4370-3,SSH host-based authentication should be enabled or disabled as appropriate,enabled / disabled,via /etc/ssh/sshd_config,,"Section: 3.5.2.5, Value: disabled",,
CCE-4387-7,Root login via SSH should be enabled or disabled as appropriate,enabled / disabled,via /etc/ssh/sshd_config,,"Section: 3.5.2.6, Value: disabled",,
CCE-3660-8,Remote connections from accounts with empty passwords should be enabled or disabled as appropriate,enabled / disabled,via /etc/ssh/sshd_config,,"Section: 3.5.2.7, Value: disabled",,
CCE-4431-3,SSH warning banner should be enabled or disabled as appropriate,enabled / disabled,via /etc/ssh/sshd_config,,"Section: 3.5.2.8, Value: enabled",,
CCE-4462-8,X Windows should be enabled or disabled at system boot as appropriate,enabled / disabled,via /etc/inittab,,"Section: 3.6.1.1, Value: disabled",,
CCE-4422-2,X Windows should be installed or removed as appropriate,installed/removed,via yum,,"Section: 3.6.1.2, Value: uninstalled",,
CCE-4303-4,DEPRECTATED in favor of CCE-4448-7,,,,"Section: , Value: ",,
CCE-4448-7,The xfs service should be enabled or disabled as appropriate.,enabled / disabled,via chkconfig,,"Section: 3.6.1.3.1, Value: disabled",,CCE-U-203
CCE-4074-1,X Windows System Listening for remote connections should be enabled or disabled as appropriate,enabled / disabled,via /etc/X11/xinit/xserverrc,,"Section: 3.6.1.3.2, Value: disabled",,
CCE-3717-6,Warning banners for gui login users should be enabled or disabled as appropriate,enabled / disabled,via /etc/gdm/custom.conf,,"Section: 3.6.2.1, Value: enabled",,
CCE-4365-3,The avahi-daemon service should be enabled or disabled as appropriate.,enabled / disabled,via chkconfig,,"Section: 3.7.1.1, Value: disabled",,CCE-U-203
CCE-4136-8,The Avahi daemon should be configured to serve via Ipv6 or not as appropriate,serve / not serve,via /etc/avahi/avahi-daemon.conf,,"Section: 3.7.2.1, Value: no suggestion",,
CCE-4409-9,The Avahi daemon should be configured to serve via Ipv4 or not as appropriate,serve / not serve,via /etc/avahi/avahi-daemon.conf,,"Section: 3.7.2.1, Value: no suggestion",,
CCE-4426-3,Avahi should be configured to accept packets with a TTL field not equal to 255 or not as appropriate,accept / reject,via /etc/avahi/avahi-daemon.conf,,"Section: 3.7.2.2, Value: reject",,
CCE-4193-9,Avahi should be configured to allow other stacks from binding to port 5353 or not as appropriate,allow / disallow,via /etc/avahi/avahi-daemon.conf,,"Section: 3.7.2.3, Value: disallow",,
CCE-4444-6,Avahi publishing of local information should be enabled or disabled as appropriate,enabled / disabled,via /etc/avahi/avahi-daemon.conf,,"Section: 3.7.2.4, Value: disabled",,
CCE-4352-1,Avahi publishing of local information by user applications should be enabled or disabled as appropriate,enabled / disabled,via /etc/avahi/avahi-daemon.conf,,"Section: 3.7.2.5, Value: disabled",,
CCE-4433-9,Avahi publishing of hardware information should be enabled or disabled as appropriate,enabled / disabled,via /etc/avahi/avahi-daemon.conf,,"Section: 3.7.2.5, Value: disabled",,
CCE-4451-1,Avahi publishing of workstation name should be enabled or disabled as appropriate,enabled / disabled,via /etc/avahi/avahi-daemon.conf,,"Section: 3.7.2.5, Value: disabled",,
CCE-4341-4,Avahi publishing of IP addresses should be enabled or disabled as appropriate,enabled / disabled,via /etc/avahi/avahi-daemon.conf,,"Section: 3.7.2.5, Value: disabled",,
CCE-4358-8,Avahi publishing of domain name should be enabled or disabled as appropriate,enabled / disabled,via /etc/avahi/avahi-daemon.conf,,"Section: 3.7.2.5, Value: disabled",,
CCE-4112-9,The cups service should be enabled or disabled as appropriate.,enabled / disabled,via chkconfig,,"Section: 3.8.1, Value: disabled",,CCE-U-203
CCE-3755-6,CUPS service should be enabled or disabled as appropriate,enabled/disabled,via chkconfig,,"Section: 3.8.1, Value: disabled",,
CCE-3649-1,Firewall access to printing service should be enabled or disabled as appropriate,enabled / disabled,via /etc/sysconfig/iptables,,"Section: 3.8.2, Value: disabled",,
CCE-4420-6,Remote print browsing should be enabled or disabled as appropriate,enabled / disabled,via /etc/cups/cupsd.conf,,"Section: 3.8.3.1.1, Value: disabled",,
CCE-4407-3,CUPS should be allowed or denied the ability to listen for Incoming printer information as appropriate,allow / deny,via /etc/cups/cupsd.conf,,"Section: 3.8.3.1.1, Value: deny",,
CCE-4425-5,The hplip service should be enabled or disabled as appropriate.,enabled / disabled,via chkconfig,,"Section: 3.8.4.1, Value: disabled",,CCE-U-203
CCE-4191-3,The dhcp client service should be enabled or disabled as appropriate for each interface.,enabled / disabled,via /etc/sysconfig/network-scripts/ifcfg-IFACE,,"Section: 3.9.1, Value: disabled",,CCE-U-203
CCE-4336-4,The dhcpd service should be enabled or disabled as appropriate.,enabled / disabled,via chkconfig,,"Section: 3.9.3, Value: disabled",,CCE-U-203
CCE-4464-4,The dhcp package should be installed or uninstalled as appropriate.,installed / uninstalled,via yum,,"Section: 3.9.3, Value: uninstalled",,
CCE-4257-2,The dynamic DNS feature of the DHCP server should be enabled or disabled as appropriate,enabled / disabled,via /etc/dhcpd.conf,,"Section: 3.9.4.1, Value: disabled",,
CCE-4403-2,DHCPDECLINE messages should be accepted or denied by the DHCP server as appropriate,accepted / denied,via /etc/dhcpd.conf,,"Section: 3.9.4.2, Value: denied",,
CCE-4345-5,BOOTP queries should be accepted or denied by the DHCP server as appropriate,accepted / denied,via /etc/dhcpd.conf,,"Section: 3.9.4.3, Value: denied",,
CCE-3724-2,Domain name server information should be sent or not sent by the DHCP server as appropriate.,sent / not sent,via /etc/dhcpd.conf,,"Section: 3.9.4.4, Value: not sent",,
CCE-4243-2,Default routers should be sent or not sent by the DHCP server as appropriate.,sent / not sent,via /etc/dhcpd.conf,,"Section: 3.9.4.4, Value: not sent",,
CCE-4389-3,Domain name should be sent or not sent by the DHCP server as appropriate.,sent / not sent,via /etc/dhcpd.conf,,"Section: 3.9.4.4, Value: not sent",,
CCE-3913-1,NIS domain should be sent or not sent by the DHCP server as appropriate.,sent / not sent,via /etc/dhcpd.conf,,"Section: 3.9.4.4, Value: not sent",,
CCE-4169-9,NIS servers should be sent or not sent by the DHCP server as appropriate.,sent / not sent,via /etc/dhcpd.conf,,"Section: 3.9.4.4, Value: not sent",,
CCE-4318-2,Time offset should be sent or not sent by the DHCP server as appropriate.,sent / not sent,via /etc/dhcpd.conf,,"Section: 3.9.4.4, Value: not sent",,
CCE-4319-0,NTP servers should be sent or not sent by the DHCP server as appropriate.,sent / not sent,via /etc/dhcpd.conf,,"Section: 3.9.4.4, Value: not sent",,
CCE-3733-3,dhcpd logging should be enabled or disabled as appropriate.,enabled / disabled,via /etc/syslog.conf,,"Section: 3.9.4.5, Value: enabled",,
CCE-4376-0,The ntpd service should be enabled or disabled as appropriate.,enabled / disabled,via chkconfig,,"Section: 3.10.2.2.1, Value: disabled",,CCE-U-203
CCE-4134-3,Network access to ntpd should be allowed or denied as appropriate,allow / deny,via /etc/ntp.conf,,"Section: 3.10.2.2.2, Value: deny",,
CCE-4385-1,A remote NTP Server for time synchronization should be specified or not as appropriate,ip address,via /etc/ntp.conf,,"Section: 3.10.2.2.3, Value: no suggestion",,
CCE-4032-9,OpenNTPD should be installed or uninstalled as appropriate,installed / uninstalled,via openntpd package,,"Section: 3.10.3.1, Value: no suggestion",,
CCE-4424-8,The ntp daemon should be enabled or disabled as appropriate,enabled / disabled,via /etc/rc.local,,"Section: 3.10.3.2.1, Value: enabled",,
CCE-3487-6,The ntp daemon synchronization server should be set appropriately,local ntp server,via /usr/local/etc/ntpd.conf,,"Section: 3.10.3.2.2, Value: ntp server",,
CCE-4416-4,The sendmail service should be enabled or disabled as appropriate.,enabled / disabled,via chkconfig,,"Section: 3.11, Value: enabled",,CCE-U-203
CCE-4293-7,The listening sendmail daemon should be enabled or disabled as appropriate.,enabled / disabled,via /etc/sysconfig/sendmail,,"Section: 3.11.2.1, Value: disabled",,CCE-U-203
CCE-3501-4,The ldap service should be enabled or disabled as appropriate.,enabled / disabled,via chkconfig,,"Section: 3.12.3.1, Value: disabled",,CCE-U-203
CCE-4360-4,File permissions for /etc/pki/tls/CA/cacert.pem should be set correctly.,permissions,via chmod,,"Section: 3.12.3.4.2, Value: 644",,CCE-U-200
CCE-4378-6,File permissions for /etc/pki/tls/ldap/serverkey.pem should be set correctly.,permissions,via chmod,,"Section: 3.12.3.4.2, Value: 755",,CCE-U-200
CCE-4492-5,The /etc/pki/tls/ldap file should be owned by the appropriate user.,user,via chown,,"Section: 3.12.3.4.2, Value: root",,CCE-U-201
CCE-4263-0,File permissions for /etc/pki/tls/ldap/servercert.pem should be set correctly.,permissions,via chmod,,"Section: 3.12.3.4.2, Value: 755",,CCE-U-200
CCE-3502-2,The /etc/pki/tls/ldap/serverkey.pem file should be owned by the appropriate user.,user,via chown,,"Section: 3.12.3.4.2, Value: root",,CCE-U-201
CCE-4449-5,The /etc/pki/tls/CA/cacert.pem file should be owned by the appropriate user.,user,via chown,,"Section: 3.12.3.4.2, Value: root",,CCE-U-201
CCE-4361-2,File permissions for /etc/pki/tls/ldap should be set correctly.,permissions,via chmod,,"Section: 3.12.3.4.2, Value: 755",,CCE-U-200
CCE-4427-1,The /etc/pki/tls/CA/cacert.pem file should be owned by the appropriate group.,group,via chown,,"Section: 3.12.3.4.2, Value: root",,CCE-U-202
CCE-4321-6,The /etc/pki/tls/ldap/serverkey.pem file should be owned by the appropriate group.,group,via chown,,"Section: 3.12.3.4.2, Value: ldap",,CCE-U-202
CCE-4339-8,The /etc/pki/tls/ldap file should be owned by the appropriate group.,group,via chown,,"Section: 3.12.3.4.2, Value: root",,CCE-U-202
CCE-4105-3,The /etc/pki/tls/ldap/servercert.pem file should be owned by the appropriate user.,user,via chown,,"Section: 3.12.3.4.2, Value: root",,CCE-U-201
CCE-3718-4,The /etc/pki/tls/ldap/servercert.pem file should be owned by the appropriate group.,group,via chown,,"Section: 3.12.3.4.2, Value: ldap",,CCE-U-202
CCE-4484-2,The /var/lib/ldap/* files should be owned by the appropriate group.,group,via chown,,"Section: 3.12.3.7, Value: root",,CCE-U-202
CCE-4502-1,The /var/lib/ldap/* files should be owned by the appropriate user.,user,via chown,,"Section: 3.12.3.7, Value: ldap",,CCE-U-201
CCE-4396-8,The nfslock service should be enabled or disabled as appropriate.,enabled / disabled,via chkconfig,,"Section: 3.13.1.1, Value: disabled",,CCE-U-203
CCE-3535-2,The rpcgssd service should be enabled or disabled as appropriate.,enabled / disabled,via chkconfig,,"Section: 3.13.1.1, Value: disabled",,CCE-U-203
CCE-3568-3,The rpcidmapd service should be enabled or disabled as appropriate.,enabled / disabled,via chkconfig,,"Section: 3.13.1.1, Value: disabled",,CCE-U-203
CCE-4533-6,The netfs service should be enabled or disabled as appropriate.,enabled / disabled,via chkconfig,,"Section: 3.13.1.2, Value: disabled",,CCE-U-203
CCE-4550-0,The portmap service should be enabled or disabled as appropriate.,enabled / disabled,via chkconfig,,"Section: 3.13.1.3, Value: disabled",,CCE-U-203
CCE-4559-1,The lockd service should be configured to use a static port or a dynamic portmapper port for TCP as appropriate,static / dynamic,via /etc/sysconfig/nfs,,"Section: 3.13.2.3, Value: static",,
CCE-4015-4,The statd service should be configured to use an outgoing static port or an outgoing dynamic portmapper port as appropriate,static / dynamic,via /etc/sysconfig/nfs,,"Section: 3.13.2.3, Value: static",,
CCE-3667-3,The statd service should be configured to use a static port or a dynamic portmapper port as appropriate,static / dynamic,via /etc/sysconfig/nfs,,"Section: 3.13.2.3, Value: static",,
CCE-4310-9,The lockd service should be configured to use a static port or a dynamic portmapper port for UDP as appropriate,static / dynamic,via /etc/sysconfig/nfs,,"Section: 3.13.2.3, Value: static",,
CCE-4438-8,The mountd service should be configured to use a static port or a dynamic portmapper port as appropriate,static / dynamic,via /etc/sysconfig/nfs,,"Section: 3.13.2.3, Value: static",,
CCE-3579-0,The rquotad service should be configured to use a static port or a dynamic portmapper port as appropriate,static / dynamic,via /etc/sysconfig/nfs,,"Section: 3.13.2.3, Value: static",,
CCE-4473-5,The nfs service should be enabled or disabled as appropriate,enabled / disabled,via chkconfig,,"Section: 3.13.3.1, Value: disabled",,
CCE-4491-7,The rpcsvcgssd service should be enabled or disabled as appropriate,enabled / disabled,via chkconfig,,"Section: 3.13.3.1, Value: disabled",,
CCE-4368-7,The nodev option should be enabled or disabled for all NFS mounts as appropriate,enabled / disabled,via /etc/fstab,,"Section: 3.13.3.2, Value: enabled",,
CCE-4024-6,The nosuid option should be enabled or disabled for all NFS mounts as appropriate,enabled / disabled,via /etc/fstab,,"Section: 3.13.3.2, Value: enabled",,
CCE-4526-0,The noexec option should be enabled or disabled for all NFS mounts as appropriate,enabled / disabled,via /etc/fstab,,"Section: 3.13.3.2, Value: enabled",,
CCE-4544-3,Root squashing should be enabled or disabled as appropriate for all NFS shares,enabled / disabled,via /etc/exports,,"Section: 3.13.4.1.2, Value: enabled",,
CCE-4465-1,Restriction of NFS clients to privileged ports should be enabled or disabled as appropriate,enabled / disabled,via /etc/exports,,"Section: 3.13.4.1.3, Value: disabled",,
CCE-4350-5,Write access to NFS shares should be enabled or disabled as appropriate,enabled / disabled,via /etc/exports,,"Section: 3.13.4.1.4, Value: disabled",,
CCE-3578-2,The named service should be enabled or disabled as appropriate.,enabled / disabled,via chkconfig,,"Section: 3.14.1, Value: disabled",,CCE-U-203
CCE-4219-2,The bind package should be installed or uninstalled as appropriate.,installed / uninstalled,via yum,,"Section: 3.14.1, Value: uninstalled",,
CCE-3985-9,The /var/named/chroot/etc/named.conf file should be owned by the appropriate group.,group,via chown,,"Section: 3.14.3.2, Value: root",,CCE-U-202
CCE-4487-5,File permissions for /var/named/chroot/etc/named.conf should be set correctly.,permissions,via chmod,,"Section: 3.14.3.2, Value: 644",,CCE-U-200
CCE-4258-0,The /var/named/chroot/etc/named.conf file should be owned by the appropriate user.,user,via chown,,"Section: 3.14.3.2, Value: root",,CCE-U-201
CCE-4399-2,LDAP's dynamic updates feature should be enabled or disabled as appropriate,enabled / disabled,via /etc/named.conf,,"Section: 3.14.4.5, Value: disabled",,
CCE-3919-8,The vsftpd service should be enabled or disabled as appropriate.,enabled / disabled,via chkconfig,,"Section: 3.15.1, Value: disabled",,CCE-U-203
CCE-4549-2,Logging of vsftpd transactions should be enabled or disabled as appropriate,enabled / disabled,via /etc/vsftpd.conf,,"Section: 3.15.3.1, Value: enabled",,
CCE-4554-2,A warning banner for all FTP users should be enabled or disabled as appropriate,enabled / disabled,via /etc/vsftpd.conf,,"Section: 3.15.3.2, Value: enabled",,
CCE-4443-8,Local user login to the vsftpd service should be enabled or disabled as appropriate,enabled / disabled,via /etc/vsftpd.conf,,"Section: 3.15.3.3.1, Value: disabled",,
CCE-4461-0,File uploads via vsftpd should be enabled or disabled as appropriate,enabled / disabled,via /etc/vsftpd.conf,,"Section: 3.15.3.4, Value: disabled",,
CCE-4338-0,The httpd service should be enabled or disabled as appropriate.,enabled / disabled,via chkconfig,,"Section: 3.16.1, Value: disabled",,CCE-U-203
CCE-4514-6,The httpd package should be installed or uninstalled as appropriate.,installed / uninstalled,via yum,,"Section: 3.16.1, Value: uninstalled",,
CCE-4346-3,The apache 2 server software should be installed or removed as appropriate,installed / uninstalled,via yum,,"Section: 3.16.2.1, Value: installed",,
CCE-4474-3,The apache2 server's ServerTokens value should be set appropriately,text,via /etc/httpd/conf/httpd.conf,,"Section: 3.16.3.1, Value: Prod",,
CCE-3756-4,The apache2 server's ServerSignature value should be set appropriately,,via /etc/httpd/conf/httpd.conf,,"Section: 3.16.3.1, Value: Off",,
CCE-4509-6,File permissions for /etc/httpd/conf should be set correctly.,permissions,via chmod,,"Section: 3.16.5.1, Value: 750",,CCE-U-200
CCE-4386-9,File permissions for /etc/httpd/conf/* should be set correctly.,permissions,via chmod,,"Section: 3.16.5.1, Value: 640",,CCE-U-200
CCE-4029-5,File permissions for /usr/sbin/httpd should be set correctly.,permissions,via chmod,,"Section: 3.16.5.1, Value: 511",,CCE-U-200
CCE-3581-6,The /etc/httpd/conf/* files should be owned by the appropriate group.,,via chgrp,,"Section: 3.16.5.1, Value: apache",,CCE-U-202
CCE-4574-0,File permissions for /var/log/httpd should be set correctly.,permissions,via chmod,,"Section: 3.16.5.1, Value: 750",,CCE-U-200
CCE-3847-1,The dovecot service should be enabled or disabled as appropriate.,enabled / disabled,via chkconfig,,"Section: 3.17.1, Value: disabled",,CCE-U-203
CCE-4239-0,The dovecot package should be installed or uninstalled as appropriate.,installed / uninstalled,via yum,,"Section: 3.17.1, Value: uninstalled",,
CCE-4384-4,Dovecot should be configured to support the imaps protocol or not as necessary,support / not support,via /etc/dovecot.conf,,"Section: 3.17.2.1, Value: not support",,
CCE-3887-7,Dovecot should be configured to support the pop3s protocol or not as necessary,support / not support,via /etc/dovecot.conf,,"Section: 3.17.2.1, Value: not support",,
CCE-4530-2,Dovecot should be configured to support the pop3 protocol or not as necessary,support / not support,via /etc/dovecot.conf,,"Section: 3.17.2.1, Value: not support",,
CCE-4547-6,Dovecot should be configured to support the imap protocol or not as necessary,support / not support,via /etc/dovecot.conf,,"Section: 3.17.2.1, Value: not support",,
CCE-4552-6,Dovecot plaintext authentication of clients should be enabled or disabled as necessary,enabled / disabled,via /etc/dovecot.conf,,"Section: 3.17.2.2.4, Value: disabled",,
CCE-4371-1,The Dovecot option to drop privileges to user before executing mail process should be enabled or not as appropriate,enabled / disabled,via /etc/dovecot.conf,,"Section: 3.17.2.3, Value: enabled",,
CCE-4410-7,The Dovecot option to spawn a new login process per connection should be enabled or not as appropriate,enabled / disabled,via /etc/dovecot.conf,,"Section: 3.17.2.3, Value: enabled",,
CCE-4551-8,The smb service should be enabled or disabled as appropriate.,enabled / disabled,via chkconfig,,"Section: 3.18.1, Value: disabled",,CCE-U-203
CCE-4556-7,The squid service should be enabled or disabled as appropriate.,enabled / disabled,via chkconfig,,"Section: 3.19.1, Value: disabled",,CCE-U-160
CCE-4076-6,The squid package should be installed or uninstalled as appropriate.,installed / uninstalled,via yum,,"Section: 3.19.1, Value: uninstalled",,
CCE-4454-5,The Squid option to force FTP passive connections should be enabled or not as appropriate,enabled / disabled,via /etc/squid/squid.conf,,"Section: 3.19.2.2, Value: enabled",,
CCE-4353-9,The Squid max request HTTP header length should be set to an appropriate value,data length,via /etc/squid/squid.conf,,"Section: 3.19.2.2, Value: 20kb",,
CCE-4503-9,The Squid option to check for RFC compliant hostnames should be enabled or not as appropriate,enabled / disabled,via /etc/squid/squid.conf,,"Section: 3.19.2.2, Value: enabled",,
CCE-3585-7,The Squid option to ignore unknown nameservers should be enabled or not as appropriate,enabled / disabled,via /etc/squid/squid.conf,,"Section: 3.19.2.2, Value: enabled",,
CCE-4419-8,The Squid max reply HTTP header length should be set to an appropriate value,data length,via /etc/squid/squid.conf,,"Section: 3.19.2.2, Value: 20kb",,
CCE-3692-1,The Squid EUID should be set to an appropriate user,user,via /etc/squid/squid.conf,,"Section: 3.19.2.2, Value: squid",,
CCE-4459-4,The Squid option to perform FTP sanity checks should be enabled or not as appropriate,enabled / disabled,via /etc/squid/squid.conf,,"Section: 3.19.2.2, Value: enabled",,
CCE-4476-8,The Squid GUID should be set to an appropriate group,group,via /etc/squid/squid.conf,,"Section: 3.19.2.2, Value: squid",,
CCE-4181-4,The Squid option to show proxy client IP addresses in HTTP headers should be enabled or disabled as appropriate,enabled / disabled,via /etc/squid/squid.conf,,"Section: 3.19.2.3, Value: disabled",,
CCE-4577-3,The Squid option to log HTTP MIME headers should be enabled or disabled as appropriate,enabled / disabled,via /etc/squid/squid.conf,,"Section: 3.19.2.3, Value: enabled",,
CCE-4344-8,The Squid option to allow underscores in hostnames should be enabled or disabled as appropriate,enabled / disabled,via /etc/squid/squid.conf,,"Section: 3.19.2.3, Value: disabled",,
CCE-4494-1,The Squid option to suppress the httpd version string should be enabled or disabled as appropriate,enabled / disabled,via /etc/squid/squid.conf,,"Section: 3.19.2.3, Value: enabled",,
CCE-4511-2,Squid should be configured to allow gss-http traffic or not as appropriate,allow / deny,via /etc/squid/squid.conf,,"Section: 3.19.2.5, Value: deny",,
CCE-4529-4,Squid should be configured to allow https traffic or not as appropriate,allow / deny,via /etc/squid/squid.conf,,"Section: 3.19.2.5, Value: allow",,
CCE-3610-3,Squid should be configured to allow wais traffic or not as appropriate,allow / deny,via /etc/squid/squid.conf,,"Section: 3.19.2.5, Value: deny",,
CCE-4466-9,Squid should be configured to allow multiling http traffic or not as appropriate,allow / deny,via /etc/squid/squid.conf,,"Section: 3.19.2.5, Value: deny",,
CCE-4607-8,Squid should be configured to allow http traffic or not as appropriate,allow / deny,via /etc/squid/squid.conf,,"Section: 3.19.2.5, Value: allow",,
CCE-4255-6,Squid should be configured to allow ftp traffic or not as appropriate,allow / deny,via /etc/squid/squid.conf,,"Section: 3.19.2.5, Value: allow",,
CCE-4127-7,Squid should be configured to allow gopher traffic or not as appropriate,allow / deny,via /etc/squid/squid.conf,,"Section: 3.19.2.5, Value: deny",,
CCE-4519-5,Squid should be configured to allow filemaker traffic or not as appropriate,allow / deny,via /etc/squid/squid.conf,,"Section: 3.19.2.5, Value: deny",,
CCE-4413-1,Squid proxy access to localhost should be allowed or denied as appropriate,allow / deny,via /etc/squid/squid.conf,,"Section: 3.19.2.5, Value: deny",,
CCE-4373-7,Squid should be configured to allow http-mgmt traffic or not as appropriate,allow / deny,via /etc/squid/squid.conf,,"Section: 3.19.2.5, Value: deny",,
CCE-3765-5,The snmpd service should be enabled or disabled as appropriate.,enabled / disabled,via chkconfig,,"Section: 3.20.1, Value: disabled",,CCE-U-203
CCE-4404-0,The net-smtp package should be installed or uninstalled as appropriate.,installed / uninstalled,via yum,,"Section: 3.20.1, Value: uninstalled",,
CCE-14113-5,The minimum number of digits required for new passwords should be set as appropriate.,number of digits,"via pam_cracklib
via pam_passwdqc",,,Section: 2.3.3.1.1 - Set Password Quality Requirements,
CCE-14672-0,The minimum number of upper case characters required for new passwords should be set as appropriate.,number of upper characters,"via pam_cracklib
via pam_passwdqc",,,Section: 2.3.3.1.1 - Set Password Quality Requirements,
CCE-14712-4,The minimum number of lower case characters required for new passwords should be set as appropriate.,number of lower characters,"via pam_cracklib
via pam_passwdqc",,,Section: 2.3.3.1.1 - Set Password Quality Requirements,
CCE-14122-6,The minimum number of special characters required for new passwords should be set as appropriate.,number of special characters,"via pam_cracklib
via pam_passwdqc",,,Section: 2.3.3.1.1 - Set Password Quality Requirements,
CCE-14412-1,The nodev option should be enabled or disabled as appropriate for /tmp.,enabled / disabled,via /etc/fstab,,,Section: 2.2.1.3.1 - Add nodev Option to /tmp,
CCE-15007-8,The nodev option should be enabled or disabled for /dev/shm.,enabled / disabled,via /etc/fstab,,,Section: 2.2.1.3.2 - Add nodev Option to /dev/shm,
CCE-14161-4,/tmp should be configured on an appropriate filesystem partition.,partition,via /etc/fstab,,,Section: 2.1.1.1.1 - Create Separate Partition or Logical Volume for /tmp,
CCE-14777-7,/var should be configured on an appropriate filesystem partition.,partition,via /etc/fstab,,,Section: 2.1.1.1.2 - Create Separate Partition or Logical Volume for /var,
CCE-14011-1,/var/log should be configured on an appropriate filesystem partition.,partition,via /etc/fstab,,,Section: 2.1.1.1.3 - Create Separate Partition or Logical Volume for /var/log,
CCE-14171-3,/var/log/audit should be configured on an appropriate filesystem partition.,partition,via /etc/fstab,,,Section: 2.1.1.1.4 - Create Separate Partition or Logical Volume for /var/log/audit,
CCE-14559-9,/home should be configured on an appropriate filesystem partition.,partition,via /etc/fstab,,,Section: 2.1.1.1.5 - Create Separate Partition or Logical Volume for /home if Using Local Home Directories,
CCE-14440-2,The GPG Key for Red Hat Network should be installed or uninstalled as appropriate.,installed / uninstalled,via rpm,,,Section: 2.1.2.1.1 - Ensure that GPG Key for Red Hat Network is Installed,
CCE-14914-6,Package signature checking should be globally activated or deactivated as appropriate.,activated / deactivated,/etc/yum.conf,,,Section: 2.1.2.3.3 - Ensure Package Signature Checking is Globally Activated,
CCE-14813-0,Package signature checking should be activated or deactivated as appropriate for all configured repositories.,activated / deactivated,via all files in /etc/yum.repos.d,,,Section: 2.1.2.3.4 - Ensure Package Signature Checking is Not Disabled For Any Repos,
CCE-14931-0,All installed software packages verify or do not verify against the package database.,verify / don't verify,via rpm,,,Section: 2.1.3.2 - Verify Package Integrity Using RPM,
CCE-14940-1,The nosuid option should be enabled or disabled as appropriate  for /tmp.,enabled / disabled,via /etc/fstab,,,Section: 2.2.1.3.1 - Add nosuid Option to /tmp,
CCE-14927-8,The noexec option should be enabled or disabled as appropriate for /tmp.,enabled / disabled,via /etc/fstab,,,Section: 2.2.1.3.1 - Add noexec Option to /tmp,
CCE-14306-5,The nosuid option should be enabled or disabled for /dev/shm.,enabled / disabled,via /etc/fstab,,,Section: 2.2.1.3.2 - Add nosuid Option to /dev/shm,
CCE-14703-3,The noexec option should be enabled or disabled for /dev/shm.,enabled / disabled,via /etc/fstab,,,Section: 2.2.1.3.2 - Add noexec Option to /dev/shm,
CCE-14584-7,/var/tmp should be configured on an appropriate filesystem partition.,partition,via /etc/fstab,,,Section: 2.2.1.4 - Bind-mount /var/tmp to /tmp,
CCE-14089-7,Support for cramfs filesystems should be enabeld or disabled as appropriate.,enabled / disabled,"(1) via /etc/modprobe.conf
(2) via configuration file in /etc/modprobe.d
(3) via MODPROBE_OPTIONS environment variable",,,Section: 2.2.2.5 - Disable Mounting of Uncommon Filesystem Types,
