Unnamed: 0,Last modified: 2009-04-30,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
CCE-7340-3,/usr/lib/sendmail file permissions should be set appropriately,permissions,via chmod,,10.8.10-1 A.1 1) #105
CCE-7101-9,/usr/kerberos/bin/rsh file permissions should be set appropriately,permissions,via chmod,,10.8.10-1 A.1 1) #107
CCE-7207-4,/var/spool/mail file permissions should be set appropriately,permissions,via chmod,,10.8.10-1 A.1 1) #108
CCE-7326-2,smbpassword file permissions should be set appropriately,permissions,via chmod,,10.8.10-1 A.1 1) #109
CCE-6405-5,At directory should be owned by an appropriate user,list of users,via chown,,10.8.10-1 A.1 2) #1
CCE-7393-2,At directory should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #1
CCE-7203-3,at.allow file should be owned by an appropriate user,list of users,via chown,,10.8.10-1 A.1 2) #2
CCE-6767-8,at.allow file should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #2
CCE-6860-1,at.deny file should be owned by an appropriate user,list of users,via chown,,10.8.10-1 A.1 2) #2
CCE-6452-7,at.deny file should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #2
CCE-7378-3,Cron directories should be owned by an appropriate user,list of users,via chown,,10.8.10-1 A.1 2) #4
CCE-7161-3,Cron directories should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #4
CCE-7236-3,Crontab directories should be owned by an appropriate user,list of users,via chown,,10.8.10-1 A.1 2) #4
CCE-7351-0,Crontab directories should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #4
CCE-6601-9,cron.allow file should be owned by an appropriate user,list of users,via chown,,10.8.10-1 A.1 2) #5
CCE-6580-5,cron.allow file should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #5
CCE-7225-6,cron.deny should be owned by an appropriate user,list of users,via chown,,10.8.10-1 A.1 2) #5
CCE-7305-6,cron.deny data should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #5
CCE-7283-5,crontab files should be owned by an appropriate user,list of users,via chown,,10.8.10-1 A.1 2) #6
CCE-6670-4,crontab files should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #6
CCE-7115-9,/etc/resolv.conf file should be owned by an appropriate user,list of users,via chown,,10.8.10-1 A.1 2) #7
CCE-7400-5,/etc/resolv.conf file should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #7
CCE-7242-1,/etc/named.boot file should be owned by an appropriate user,list of users,via chown,,10.8.10-1 A.1 2) #7
CCE-7304-9,/etc/named.boot file should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #7
CCE-7092-0,/etc/named.conf file should be owned by an appropriate user,list of users,via chown,,10.8.10-1 A.1 2) #7
CCE-7308-0,/etc/named.conf file should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #7
CCE-7306-4,DEPRECATED.,,,,
CCE-7398-1,DEPRECATED.,,,,
CCE-6459-2,DEPRECATED.,,,,
CCE-7035-9,DEPRECATED.,,,,
CCE-7110-0,DEPRECATED.,,,,
CCE-7440-1,DEPRECATED.,,,,
CCE-7453-4,DEPRECATED.,,,,
CCE-7052-4,DEPRECATED.,,,,
CCE-7457-5,Each user home directory should be owned by an appropriate user.,list of users,via chown,,10.8.10-1 A.1 2) #11
CCE-7268-6,Each user home directory should be owned by an appropriate group.,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #11
CCE-7237-1,inetd.conf file should be owned by an appropriate user,list of users,via chown,,10.8.10-1 A.1 2) #12
CCE-7147-2,inetd.conf file should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #12
CCE-7363-5,/etc/exports should be owned by an appropriate user,list of users,via chown,,10.8.10-1 A.1 2) #13
CCE-6737-1,/etc/exports should be owned by an appropriate group ,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #13
CCE-7459-1,Exported files and directories should be owned by an appropriate user ,list of users,via chown,,10.8.10-1 A.1 2) #14
CCE-8359-2,Exported files and directories should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #14
CCE-7434-4,DEPRECATED.,,,,
CCE-7276-9,DEPRECATED.,,,,
CCE-7064-9,DEPRECATED.,,,,
CCE-7407-0,DEPRECATED.,,,,
CCE-7359-3,DEPRECATED.,,,,
CCE-7280-1,DEPRECATED.,,,,
CCE-6469-1,/etc/services file should be owned by an appropriate user,list of users,via chown,,10.8.10-1 A.1 2) #16
CCE-6474-1,/etc/services file should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #16
CCE-6729-8,DEPRECATED.,,,,
CCE-7430-2,DEPRECATED.,,,,
CCE-7358-5,/etc/notrouter file should be owned by an appropriate user,list of users,via chown,,10.8.10-1 A.1 2) #18
CCE-7438-5,/etc/notrouter file should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #18
CCE-7262-9,DEPRECATED.,,,,
CCE-6479-0,DEPRECATED.,,,,
CCE-7125-8,/etc/samba/smb.conf file should be owned by an appropriate user,list of users,via chown,,10.8.10-1 A.1 2) #21
CCE-7282-7,/etc/samba/smb.conf file should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #21
CCE-7471-6,smbpasswd executable should be owned by an appropriate user,list of users,via chown,,10.8.10-1 A.1 2) #22
CCE-7441-9,smbpasswd executable should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #22
CCE-6850-2,DEPRECATED.,,,,
CCE-6480-8,DEPRECATED.,,,,
CCE-7071-4,DEPRECATED.,,,,
CCE-7296-7,DEPRECATED.,,,,
CCE-6886-6,Programs executed through aliases file entries should be owned by an appropriate user,list of users,via chown,,10.8.10-1 A.1 2) #26
CCE-7401-3,Programs executed through aliases file entries should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #26
CCE-7368-4,DEPRECATED.,,,,
CCE-7352-8,DEPRECATED.,,,,
CCE-7056-5,DEPRECATED.,,,,
CCE-7460-9,snmpd.conf file should be owned by an appropriate user,list of users,via chown,,10.8.10-1 A.1 2) #29
CCE-6481-6,snmpd.conf file should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #29
CCE-7241-3,/etc/syslog.conf file should be owned by an appropriate user,list of users,via chown,,10.8.10-1 A.1 2) #30
CCE-7404-7,/etc/syslog.conf file should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #30
CCE-6495-6,traceroute executable should be owned by an appropriate user,list of users,via chown,,10.8.10-1 A.1 2) #31
CCE-6633-2,traceroute executable should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #31
CCE-7461-7,/usr/lib/sendmail file should be owned by an appropriate user,list of users,via chown,,10.8.10-1 A.1 2) #32
CCE-7078-9,/usr/lib/sendmail file should be owned by an appropriate group,list of groups,via chgrp via chown,,10.8.10-1 A.1 2) #32
CCE-7300-7,/etc/passwd file should be owned by an appropriate user,list of users,via chown,,10.8.10-1 A.1 2) #35
CCE-7270-2,/etc/passwd file should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #35
CCE-7076-3,/etc/shadow file should be owned by an appropriate user,list of users,via chown,,10.8.10-1 A.1 2) #36
CCE-6904-7,/etc/shadow file should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #36
CCE-6983-1,smbpasswd file should be owned by an appropriate user,list of users,via chown,,10.8.10-1 A.1 2) #37
CCE-7247-0,smbpasswd file should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-1 A.1 2) #37
CCE-7238-9,Environmental variable PATH for superuser accounts should or should not contain world-writable files as appropriate,should/should not,"via chmod
via profile",,10.8.10-1 A.2 1) #1
CCE-7375-9,Environmental variable PATH for superuser accounts should not contain the current directory as the first or last entry,should/should not,via local init files,,10.8.10-1 A.2 1) #2
CCE-7458-3,The current wokring directory should or should not be added to the environmental variable PATH by global initialization files as appropriate,should/should not,via local init files,,10.8.10-1 A.2 1) #3
CCE-7155-5,The current working directory should or should not be added to the environmental variable PATH by local initialization files as appropriate,should/should not,via local init files,,10.8.10-1 A.2 1) #4
CCE-7481-5,DEPRECATED.,,,,
CCE-7331-2,The current directory should or should not be added to the environmental variable PATH by run control scripts as appropriate,should/should not,,,10.8.10-1 A.2 1) #7
CCE-7361-9,The system umask should be set appropriately,umask,via global init files,,10.8.10-1 A.2 1) #8
CCE-6921-1,The user umask should be set appropriately,umask,via local init files,,10.8.10-1 A.2 1) #8
CCE-6503-7,DEPRECATED in favor of CCE-7736-2.,,,,
CCE-7060-7,DEPRECATED in favor of CCE-8221-4.,,,,
CCE-7497-1,DEPRECATED in favor of CCE-7736-2.,,,,
CCE-6787-6,DEPRECATED in favor of CCE-8221-4.,,,,
CCE-7736-2,The cron.allow file should be configured with the set of users permitted to use the cron facility as appropriate.,list of users,via Text editor,,
CCE-8221-4,The cron.deny file should be configured with the set of users not permitted to use the cron facility as appropriate.,list of users,via Text editor,,
CCE-6998-9,Cron logging should be enabled or disabled as appropriate,enabled/disabled,,,10.8.10-1 A.3 4)
CCE-7206-6,DEPRECATED in favor of CCE-8171-1.,,,,
CCE-7345-2,DEPRECATED in favor of CCE-7839-4.,,,,
CCE-8171-1,The at.allow file should be configured with the set of users permitted to use the at facility as appropriate.,list of users,via Text editor,,
CCE-7839-4,The at.deny file should be configured with the set of users not permitted to use the at facility as appropriate.,list of users,via Text editor,,
CCE-6697-7,/etc/init.d file permissions should be set appropriately,permissions,via chmod,,10.8.10-1 A.1 1) #74
CCE-7010-2,/usr/aset/userlist file permissions should be set appropriately,permissions,via chmod,,10.8.10-2 B.1 1) #1
CCE-7424-5,/etc/rmmount.conf file permissions should be set appropriately,permissions,via chmod,,10.8.10-2 B.1 1) #3
CCE-6511-0,/var/log/pamlog file permissions should be set appropriately,permissions,via chmod,,10.8.10-2 B.1 1) #4
CCE-6517-7,/etc/security/audit_control file permissions should be set appropriately,permissions,via chmod,,10.8.10-2 B.1 1) #5
CCE-6549-0,/etc/security/audit_class file permissions should be set appropriately,permissions,via chmod,,10.8.10-2 B.1 1) #6
CCE-6550-8,/etc/security/audit_event file permissions should be set appropriately,permissions,via chmod,,10.8.10-2 B.1 1) #7
CCE-6880-9,/usr/aset/userlist file permissions should be set appropriately,permissions,via chmod,,10.8.10-2 B.1 1) #8
CCE-7470-8,"DEPRECATED in favor of CE-8488-9, CCE-8494-7 and CCE-8314-7.",,,,
CCE-8488-9,/etc/auto.master file should be owned by an appropriate user,list of users,via chown,,10.8.10-3 C.1 1) #9
CCE-8494-7,/etc/auto.misc file should be owned by an appropriate user,list of users,via chown,,10.8.10-3 C.1 1) #9
CCE-8314-7,/etc/auto.net file should be owned by an appropriate user,list of users,via chown,,10.8.10-3 C.1 1) #9
CCE-7380-9,/etc/rmmount.conf file should be owned by an appropriate user,list of users,via chown,,10.8.10-2 B.1 1) #3
CCE-6582-1,/var/log/pamlog file should be owned by an appropriate user,list of users,via chown,,10.8.10-2 B.1 1) #4
CCE-7406-2,/etc/security/audit_control file should be owned by an appropriate user,list of users,via chown,,10.8.10-2 B.1 1) #5
CCE-7190-2,/etc/security/audit_class file should be owned by an appropriate user,list of users,via chown,,10.8.10-2 B.1 1) #6
CCE-7265-2,/etc/security/audit_event file should be owned by an appropriate user,list of users,via chown,,10.8.10-2 B.1 1) #7
CCE-6563-1,DEPRECATED.,,,,
CCE-6565-6,/usr/aset/userlist file should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-2 B.1 1) #1
CCE-7223-1,/etc/rmmount.conf file should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-2 B.1 1) #3
CCE-7394-0,/var/log/pamlog file should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-2 B.1 1) #4
CCE-7222-3,/etc/security/audit_control file should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-2 B.1 1) #5
CCE-7553-1,/etc/security/audit_class file should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-2 B.1 1) #6
CCE-7444-3,/etc/security/audit_event file should be owned by an appropriate group,list of groups,"via chgrp
via chown",,10.8.10-2 B.1 1) #7
CCE-6568-0,"DEPRECATED in favor of CCE-8665-2, CCE-7766-9, CCE-8264-4.",,,,
CCE-8665-2,/etc/auto.master file should be owned by an appropriate group,list of users,via chown,,10.8.10-3 C.1 1) #9
CCE-7766-9,/etc/auto.misc file should be owned by an appropriate group,list of users,via chown,,10.8.10-3 C.1 1) #9
CCE-8264-4,/etc/auto.net file should be owned by an appropriate group,list of users,via chown,,10.8.10-3 C.1 1) #9
CCE-6575-5,DEPRECATED.,,,,
CCE-7025-0,DEPRECATED.,,,,
CCE-7126-6,Generic PAM authentication should be enabled or disabled as appropriate,enabled/disabled,via PAM,,10.8.10-2 B.2.1 1)
CCE-7491-4,rsh auth should be allowed or disallowed by PAM as appropriate,allowed/not allowed,via /etc/pam.conf,,10.8.10-2 B.2.1 2) a)
CCE-7482-3,rlogin auth should be allowed by pam.d or not as appropriate,allowed/not allowed,via /etc/pam.d,,10.8.10-2 B.2.1 2) b)
CCE-7244-7,PAM access to /dev/console should be logged at an appropriate level or not logged as appropriate,logging level,via /etc/syslog.conf,,10.8.10-2 B.2.1 3)
CCE-7323-9,PAM should be logged at an appropriate level,logging level,via /etc/syslog.conf,,10.8.10-2 B.2.1 3)
CCE-7420-3,/usr/aset/masters/uid_aliases should contain an appropriate listing of aliases,list of aliases,via /usr/aset/masters/uid_aliases,,10.8.10-2 B.2.2 1)
CCE-7341-1,The Solaris Automated Security Enhancement Tool (ASET) tune.low file should exist or not as appropriate,exist/not exist,via filesystem,,10.8.10-2 B.2.2 2)
CCE-7169-6,The Solaris Automated Security Enhancement Tool (ASET) tune.med file should exist or not as appropriate,exist/not exist,via filesystem,,10.8.10-2 B.2.2 2)
CCE-6935-1,The Solaris Automated Security Enhancement Tool (ASET) tune.high file should exist or not as appropriate,exist/not exist,via filesystem,,10.8.10-2 B.2.2 2)
CCE-7548-1,The uid_aliases file should exist or not as appropriate,exist/not exist,via filesystem,,10.8.10-2 B.2.2 2)
CCE-7486-4,The low security directory list should be set appropriately,directory list,via asetenv,,10.8.10-2 B.2.2 3)
CCE-6891-6,The medium security directory list should be set appropriately,directory list,via asetenv,,10.8.10-2 B.2.2 3)
CCE-7468-2,The high security directory list should be set appropriately,directory list,via asetenv,,10.8.10-2 B.2.2 3)
CCE-7310-6,The ASET periodic schedule setting should be set appropriately,schedule stanza,via asetenv,,10.8.10-2 B.2.2 3)
CCE-7344-5,The UID aliases pointer should be set appropriately,file,via asetenv,,10.8.10-2 B.2.2 3)
CCE-7547-3,Users should be listed in the ASET userlist file or not as appropriate,list of users,via /usr/aset/userlist,,10.8.10-2 B.2.2 4)
CCE-7563-0,ASET should check NIS+ tables or not as appropriate,enabled/disabled,via asetenv,,10.8.10-2 B.2.2 5)
CCE-7514-3,EEPROM security mode should be set appropriately,security mode,via EEPROM,,10.8.10-2 B.3 2)
CCE-7127-4,EEPROM warning banner should be set appropriately,banner text,via EEPROM,,10.8.10-2 B.3 3)
CCE-7016-9,The noexec_user_stack flag should be set on the  user stack or not as appropriate,set/not set,via /etc/system,,10.8.10-2 B.4 1)
CCE-6579-7,Attempted stack eploit logging should be enabled or disabled as appropriate,enabled/disabled,via /etc/system,,10.8.10-2 B.4 1)
CCE-7141-5,The default login console should be set appropriately,path to console,via /etc/default/login,,10.8.10-2 B.4 2)
CCE-6581-3,Default sleeptime should be set appropriately,number of minutes,via /etc/default/login,,10.8.10-2 B.4 2)
CCE-7188-6,Default number of allowed retries should be set appropriately,number of retries,via /etc/default/login,,10.8.10-2 B.4 2)
CCE-7315-5,The default number of syslog failed logins retried should be set appropriately,number of retries,via /etc/default/login,,10.8.10-2 B.4 2)
CCE-7302-3,Default su console should be set appropriately,path to console,via /etc/default/su,,10.8.10-2 B.4 3)
CCE-7542-4,auditing should be logged to an appropriate directory,path to log,"via ""dir"" flag in /etc/security/audit_control",,10.8.10-2 B.5 1) a)
CCE-7009-4,login and logout events (lo class) should be audited or not as appropriate,audited/not audited,"via ""lo"" flag in /etc/security/audit_control",,10.8.10-2 B.5 1) b)
CCE-7445-0,DEPRECATED.,,,,
CCE-6977-3,Non attributable events (na class) should be audited or not as appropriate,audited/not audited,"via ""na"" flag in /etc/security/audit_control",,10.8.10-2 B.5 1) c)
CCE-7577-0,The free space threshold to warn at should be set appropriately,percentage of filesystem,"via ""minfree"" flag in /etc/security/audit_control",,10.8.10-2 B.5 1) d)
CCE-6600-1,DEPRECATED.,,,,
CCE-7437-7,DEPRECATED in favor of CCE-7009-4.,,,,
CCE-7388-2,DEPRECATED in favor of CCE-7009-4.,,,,
CCE-7586-1,Password changes should be audited or not as appropriate,audited/not audited,via  /etc/security/audit_event,,10.8.10-2 B.5 4) #3
CCE-6899-9,su usage should be audited or not as appropriate,audited/not audited,via /etc/security/audit_event,,10.8.10-2 B.5 4) #4
CCE-6868-4,Creation/modification of superuser groups should be audited or not as appropriate,audited/not audited,via /etc/security/audit_event,,10.8.10-2 B.5 4) #5
CCE-7483-1,Clearing of the audit log file should be audited or not as appropriate,audited/not audited,via /etc/security/audit_event,,10.8.10-2 B.5 4) #8
CCE-7580-4,Use of identification/authorization mechanisms should be audited or not as appropriate,audited/not audited,via /etc/security/audit_event,,10.8.10-2 B.5 4) #10
CCE-6606-8,chmod command should be audited or not as appropriate,audited/not audited,via  /etc/security/audit_event,,10.8.10-2 B.5 4) #13
CCE-6929-4,The user audit file should contain an appropriate set of never-audit flags,set of allowed flags,via /etc/security/audit_user,,10.8.10-2 B.5 5)
CCE-6793-4,The /var/log/authlog log should be enabled or disabled as appropriate,enabled/disabled,via /etc/syslog.conf,,10.8.10-2 B.5 6)
CCE-7559-8,The /var/log/syslog log should be enabled or disabled as appropriate,enabled/disabled,via /etc/syslog.conf,,10.8.10-2 B.5 6)
CCE-7510-1,The /var/adm/messages log should be enabled or disabled as appropriate,enabled/disabled,via /etc/syslog.conf,,10.8.10-2 B.5 6)
CCE-7399-9,The /var/adm/sulog log should be enabled or disabled as appropriate,enabled/disabled,via /etc/syslog.conf,,10.8.10-2 B.5 6)
CCE-7501-0,The /var/adm/utmp[x] log should be enabled or disabled as appropriate,enabled/disabled,via /etc/syslog.conf,,10.8.10-2 B.5 6)
CCE-6609-2,The /var/adm/wtmp[x] log should be enabled or disabled as appropriate,enabled/disabled,via /etc/syslog.conf,,10.8.10-2 B.5 6)
CCE-6619-1,The /var/adm/sshlog log should be enabled or disabled as appropriate,enabled/disabled,via /etc/syslog.conf,,10.8.10-2 B.5 6)
CCE-6730-6,The /var/log/pamlog log should be enabled or disabled as appropriate,enabled/disabled,via /etc/syslog.conf,,10.8.10-2 B.5 6)
CCE-6910-4,DEPRECATED in favor of CCE-7009-4.,,,,
CCE-7254-6,su usage should be audited or not as appropriate,audited/not audited,via /etc/syslog.conf,,10.8.10-2 B.5 8)
CCE-6690-2,auth usage should be audited or not as appropriate,audited/not audited,via /etc/syslog.conf,,10.8.10-2 B.5 9)
CCE-7474-0,/var directory should be owned by an appropriate user,list of users,via chown,,10.8.10-2 B.5 11)
CCE-7320-5,/var/log directory should be owned by an appropriate user,list of users,via chown,,10.8.10-2 B.5 11)
CCE-7584-6,/var/adm directory should be owned by an appropriate user,list of users,via chown,,10.8.10-2 B.5 11)
CCE-7412-0,DEPRECATED.,,,,
CCE-7492-2,BSM auditing should be enabled or disabled as appropriate,enabled/disabled,via /etc/security/bsmconv,,10.8.10-2 B.5.2 2)
CCE-7515-0,DEPRECATED.,,,,
CCE-7216-5,DEPRECATED.,,,,
CCE-7436-9,DEPRECATED.,,,,
CCE-7312-2,DEPRECATED.,,,,
CCE-7533-3,The TCP max connection limit should be set appropriately,max number of connections,via the tcp_conn_req_max value set with the ndd utility,,10.8.10-2 B.6 3)
CCE-6620-9,The TCP abort interval should be set appropriately,limit,via the tcp_ip_abort_interval value set with the ndd utility,,10.8.10-2 B.6 3)
CCE-7503-6,Forwarding of directed broadcasts should be enabled or disabled as appropriate,enabled/disabled,via the ip_forward_directed_broadcasts value set with the ndd utility,,10.8.10-2 B.6 3)
CCE-6640-7,Response to echo (ping) request broadcasts should be enabled or disabled as appropriate,enabled/disabled,via the ip_respond_to_echo_broadcast value set with the ndd utility,,10.8.10-2 B.6 3)
CCE-7130-8,Response to ICMP timestamp requests should be enabled or disabled as appropriate,enabled/disabled,via the ip_respond_to_timestamp value set with the ndd utility,,10.8.10-2 B.6 3)
CCE-7496-3,Response to ICMP timestamp broadcast requests should be enabled or disabled as appropriate,enabled/disabled,via the ip_respond_to_timestamp_broadcast value set with the ndd utility,,10.8.10-2 B.6 3)
CCE-6741-3,Response to mask addresses should be enabled or disabled as appropriate,enabled/disabled,via the ip_respond_to_address_mask_broadcast value set with the ndd utility,,10.8.10-2 B.6 3)
CCE-7335-3,ARP cleanup interval should be set appropriately,interval,via the arp_cleanup_interval value value set with the ndd,,10.8.10-2 B.6 3)
CCE-7432-8,ARP IRE interval should be set appropriately,interval,via the ip_ire_arp_interval value set with the ndd utility,,10.8.10-2 B.6 3)
CCE-7449-2,IP redirects should be followed or ignored as appropriate,follow/ignore,via the ip_ignore_redirect and ip6_ignore_redirect values set with the ndd utility,,10.8.10-2 B.6 3)
CCE-7414-6,Sending of IP redirects should be enabled or disabled as appropriate,enabled/disabled,via the ip_send_redirects value set with the ndd utility,,10.8.10-2 B.6 3)
CCE-6641-5,Forwarding of source routed packets should be enabled or disabled as appropriate,enabled/disabled,via the ip_forward_src_routed set with the ndd utility,,10.8.10-2 B.6 3)
CCE-6646-4,IP forwarding should be enabled or disabled as appropriate,enabled/disabled,via the ip_forwarding value set with the ndd utility,,10.8.10-2 B.6 3)
CCE-6865-0,Strict destination multihoming should be enabled or disabled as appropriate,enabled/disabled,via the ip_strict_dst_multihoming value set with the ndd utility,,10.8.10-2 B.6 3)
CCE-7626-5,Forwarding of source routed IPv6 packets should be enabled or disabled as appropriate,enabled/disabled,via the ip6_forward_src_routed value set with the ndd utility,,10.8.10-2 B.6 3)
CCE-7107-6,IPv6 forwarding should be enabled or disabled as appropriate,enabled/disabled,via the ip6_forwarding value set with the ndd utility,,10.8.10-2 B.6 3)
CCE-7488-0,TCP reverse source routes should be enabled or disabled as appropriate,enabled/disabled,via the tcp_rev_src_routes value set with the ndd utility,,10.8.10-2 B.6 3)
CCE-6656-3,Routing should be enabled or disabled as appropriate,enabled/disabled,via /etc/notrouter,,10.8.10-2 B.6 4)
CCE-7653-9,Caching of the RBAC prof_attr should be enabled or disabled as appropriate,enabled/disabled,via /etc/nscd.conf,,10.8.10-2 B.6 6)
CCE-7057-3,Multicast route assignment should be enabled or disabled as appropriate,enabled/disabled,via /etc/init.d/inetsvc,,10.8.10-2 B.6 7)
CCE-7405-4,Print services through inetd should be enabled or disabled as appropriate,enabled/disabled,via /etc/inetd.conf,,10.8.10-2 B.6.1 1)
CCE-7000-3,NFS server logging should be enabled or disabled as appropriate,enabled/disabled,via /etc/dfs/dfstab,,10.8.10-2 B.6.3 1)
CCE-6876-7,Global initialization files should allow or deny write access to the terminal as appropriate,allow/deny,via global init files,,10.8.10-2 B.8 1) #1
CCE-7343-7,DEPRECATED.,,,,
CCE-7607-5,DEPRECATED.,,,,
CCE-7581-2,Caching of the RBAC exec_attr should be enabled or disabled as appropriate,enabled/disabled,via /etc/nscd.conf,,10.8.10-2 B.6 6)
CCE-6673-8,Caching of the RBAC user_attr should be enabled or disabled as appropriate,enabled/disabled,via /etc/nscd.conf,,10.8.10-2 B.6 6)
CCE-8236-2,The chmod system call should be audited or not as appropriate,audited/not audited,via /etc/security/audit_event,,10.8.10-2 B.5 4) #13
CCE-6659-7,The chown system call should be audited or not as appropriate,audited/not audited,via /etc/security/audit_event,,10.8.10-2 B.5 4) #13
CCE-6661-3,The fchmod system call should be audited or not as appropriate,audited/not audited,via /etc/security/audit_event,,10.8.10-2 B.5 4) #13
CCE-7590-3,The fchown system call should be audited or not as appropriate,audited/not audited,via /etc/security/audit_event,,10.8.10-2 B.5 4) #13
CCE-6665-4,The lchown system call should be audited or not as appropriate,audited/not audited,via /etc/security/audit_event,,10.8.10-2 B.5 4) #13
CCE-7493-0,The setgroups system call should be audited or not as appropriate,audited/not audited,via /etc/security/audit_event,,10.8.10-2 B.5 4) #13
CCE-7277-7,The setpgrp system call should be audited or not as appropriate,audited/not audited,via /etc/security/audit_event,,10.8.10-2 B.5 4) #13
CCE-6677-9,The setreuid system call should be audited or not as appropriate,audited/not audited,via /etc/security/audit_event,,10.8.10-2 B.5 4) #13
CCE-7526-7,The setregid system call should be audited or not as appropriate,audited/not audited,via /etc/security/audit_event,,10.8.10-2 B.5 4) #13
CCE-7253-8,The setegid system call should be audited or not as appropriate,audited/not audited,via /etc/security/audit_event,,10.8.10-2 B.5 4) #13
CCE-6702-5,The seteuid system call should be audited or not as appropriate,audited/not audited,via /etc/security/audit_event,,10.8.10-2 B.5 4) #13
CCE-7603-4,System ftp logoffs should be audited or not as appropriate,audited/not audited,via /etc/security/audit_event,,10.8.10-2 B.5 4) #2
CCE-6684-5,System telnet logons should be audited or not as appropriate,audited/not audited,via /etc/security/audit_event,,10.8.10-2 B.5 4) #1
CCE-7390-8,System ssh logons should be audited or not as appropriate,audited/not audited,via /etc/security/audit_event,,10.8.10-2 B.5 4) #1
CCE-7178-7,System rlogin logons should be audited or not as appropriate,audited/not audited,via /etc/security/audit_event,,10.8.10-2 B.5 4) #1
CCE-7381-7,System rshd logons should be audited or not as appropriate,audited/not audited,via /etc/security/audit_event,,10.8.10-2 B.5 4) #1
CCE-7521-8,System rexecd logons should be audited or not as appropriate,audited/not audited,via /etc/security/audit_event,,10.8.10-2 B.5 4) #1
CCE-7350-2,System rexd logons should be audited or not as appropriate,audited/not audited,via /etc/security/audit_event,,10.8.10-2 B.5 4) #1
CCE-7588-7,System ftp logons should be audited or not as appropriate,audited/not audited,via /etc/security/audit_event,,10.8.10-2 B.5 4) #1
CCE-7103-5,rlogin auth should be allowed or disallowed by PAM as appropriate,allowed/not allowed,via /etc/pam.conf,,10.8.10-2 B.2.1 2) a)
CCE-6944-3,rlogin auth should be allowed by pam.d or not as appropriate,allowed/not allowed,via /etc/pam.d,,10.8.10-2 B.2.1 2) b)
CCE-7568-9,Hard core dump size limits should be set appropriately,Size (0 to disable core dumps),/etc/security/limits ulimit,,10.8.10.4.4 (3)
CCE-7665-3,Root logins should be allowed or not as appropriate from SSH consoles,allowed/not allowed,,,10.8.10.5.2.6 (4)
